"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0140666","GO:0140666","annealing activity","2/275","35/30629",0.0393489645563714,0.140795513803266,0.10549146747843,"Q8BGD9/Q9WUK2",2
"GO:0015172","GO:0015172","acidic amino acid transmembrane transporter activity","2/275","37/30629",0.0435353487730229,0.153378382600342,0.114919220242959,"Q9D6M3/Q9DB41",2
"GO:0070679","GO:0070679","inositol 1,4,5 trisphosphate binding","2/275","37/30629",0.0435353487730229,0.153378382600342,0.114919220242959,"P11881/Q9Z329",2
"GO:0031210","GO:0031210","phosphatidylcholine binding","2/275","38/30629",0.0456879623778676,0.158523384614116,0.118774128669736,"P06728/Q60930",2
"GO:0035613","GO:0035613","RNA stem-loop binding","2/275","38/30629",0.0456879623778676,0.158523384614116,0.118774128669736,"E9PV04/Q91VC3",2
"GO:0015605","GO:0015605","organophosphate ester transmembrane transporter activity","2/275","40/30629",0.0501076788611808,0.17255125502572,0.12928455329438,"P51881/Q8R0Y8",2
"GO:0016407","GO:0016407","acetyltransferase activity","4/275","154/30629",0.0505350141919693,0.172724152984492,0.129414097616512,"P47934/P53395/Q8BWT1/Q8QZT1",4
"GO:0030507","GO:0030507","spectrin binding","3/275","93/30629",0.0515206952550997,0.174788729087672,0.130960987549025,"P48193/Q8C8R3/Q9QYC0",3
"GO:0016866","GO:0016866","intramolecular transferase activity","2/275","41/30629",0.0523730772551502,0.176374039579844,0.132148786262995,"P16332/Q9DBJ1",2
"GO:0005200","GO:0005200","structural constituent of cytoskeleton","4/275","157/30629",0.0535319466951515,0.17896081449912,0.134086935248708,"P68368/Q9JJZ2/Q9QYB5/Q9QYC0",4
"GO:0019239","GO:0019239","deaminase activity","2/275","42/30629",0.0546743863018683,0.181455571929389,0.135956139850565,"O08739/Q3V1D3",2
"GO:0031420","GO:0031420","alkali metal ion binding","2/275","43/30629",0.0570107838488677,0.187848482034399,0.140746047214925,"P52480/Q8QZT1",2
"GO:0099604","GO:0099604","ligand-gated calcium channel activity","2/275","44/30629",0.0593814595160842,0.194262203274047,0.145551547385289,"P11881/Q9Z329",2
"GO:0008028","GO:0008028","monocarboxylic acid transmembrane transporter activity","3/275","100/30629",0.0613867107729506,0.199397968326322,0.149399534990533,"P53986/P63030/Q9D023",3
"GO:0016814","GO:0016814","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines","2/275","46/30629",0.0642224616915222,0.207140052498008,0.15520031513296,"O08739/Q3V1D3",2
"GO:0043178","GO:0043178","alcohol binding","4/275","168/30629",0.0653259368583299,0.209225727839966,0.15676301373438,"P06728/P11881/Q60930/Q9Z329",4
"GO:0099186","GO:0099186","structural constituent of postsynapse","2/275","48/30629",0.0691911398102458,0.220066264118699,0.164885318553656,"Q811D0/Q91XM9",2
"GO:0140101","GO:0140101","catalytic activity, acting on a tRNA","4/275","172/30629",0.0699241140823986,0.220863753446473,0.165482839861067,"Q3U186/Q3UFY8/Q8BYL4/Q9WUA2",4
"GO:0015035","GO:0015035","protein-disulfide reductase activity","2/275","49/30629",0.0717214524332531,0.223002277741099,0.167085135701214,"P09411/Q80Y14",2
"GO:0016645","GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","2/275","49/30629",0.0717214524332531,0.223002277741099,0.167085135701214,"Q8CHT0/Q9Z0X1",2
"GO:0032934","GO:0032934","sterol binding","3/275","107/30629",0.0720618714097874,0.223002277741099,0.167085135701214,"A2A8Z1/P06728/Q60930",3
"GO:0019843","GO:0019843","rRNA binding","3/275","111/30629",0.0785095409816304,0.241324629326085,0.1808132134229,"P62270/Q14C51/Q8K0Z7",3
"GO:0071813","GO:0071813","lipoprotein particle binding","2/275","53/30629",0.0821319881895353,0.249115566826538,0.186650597070676,"P10637/P63038",2
"GO:0071814","GO:0071814","protein-lipid complex binding","2/275","53/30629",0.0821319881895353,0.249115566826538,0.186650597070676,"P10637/P63038",2
"GO:0004017","GO:0004017","adenylate kinase activity","1/275","10/30629",0.0862543182263799,0.256522582777156,0.192200326328092,"Q9WTP7",1
"GO:0015141","GO:0015141","succinate transmembrane transporter activity","1/275","10/30629",0.0862543182263799,0.256522582777156,0.192200326328092,"Q9CR62",1
"GO:0071253","GO:0071253","connexin binding","1/275","10/30629",0.0862543182263799,0.256522582777156,0.192200326328092,"P39447",1
"GO:0008066","GO:0008066","glutamate receptor activity","2/275","55/30629",0.0875008393153769,0.25855086713834,0.193720024562396,"P23819/Q9Z2W8",2
"GO:0019894","GO:0019894","kinesin binding","3/275","118/30629",0.0903713971822048,0.265321153265704,0.19879268206072,"Q811D0/Q8K2Q9/Q9ER39",3
"GO:0005217","GO:0005217","intracellular ligand-gated ion channel activity","2/275","57/30629",0.0929713846107722,0.267056377238467,0.20009280390655,"P11881/Q9Z329",2
"GO:0003724","GO:0003724","RNA helicase activity","3/275","120/30629",0.0938904288896982,0.267056377238467,0.20009280390655,"E9PV04/P97855/Q91VC3",3
"GO:0016413","GO:0016413","O-acetyltransferase activity","1/275","11/30629",0.0944609893288899,0.267056377238467,0.20009280390655,"P47934",1
"GO:0016884","GO:0016884","carbon-nitrogen ligase activity, with glutamine as amido-N-donor","1/275","11/30629",0.0944609893288899,0.267056377238467,0.20009280390655,"Q5SUR0",1
"GO:0031419","GO:0031419","cobalamin binding","1/275","11/30629",0.0944609893288899,0.267056377238467,0.20009280390655,"P16332",1
"GO:0070324","GO:0070324","thyroid hormone binding","1/275","11/30629",0.0944609893288899,0.267056377238467,0.20009280390655,"P52480",1
"GO:0015248","GO:0015248","sterol transporter activity","2/275","58/30629",0.095743124073548,0.269020557212791,0.201564471733785,"A2A8Z1/P06728",2
"GO:0015036","GO:0015036","disulfide oxidoreductase activity","2/275","59/30629",0.0985383045823689,0.270046852470634,0.202333426581077,"P09411/Q80Y14",2
"GO:0046625","GO:0046625","sphingolipid binding","2/275","59/30629",0.0985383045823689,0.270046852470634,0.202333426581077,"O35129/Q60930",2
"GO:0000287","GO:0000287","magnesium ion binding","6/275","352/30629",0.0988304723842183,0.270046852470634,0.202333426581077,"P52480/P54071/P70404/Q8R4N0/Q9D6R2/Q9WUA2",6
"GO:0008186","GO:0008186","ATP-dependent activity, acting on RNA","3/275","123/30629",0.0992730572017048,0.270046852470634,0.202333426581077,"E9PV04/P97855/Q91VC3",3
"GO:0003916","GO:0003916","DNA topoisomerase activity","1/275","12/30629",0.102594219060896,0.270046852470634,0.202333426581077,"Q04750",1
"GO:0015129","GO:0015129","lactate transmembrane transporter activity","1/275","12/30629",0.102594219060896,0.270046852470634,0.202333426581077,"P53986",1
"GO:0015277","GO:0015277","kainate selective glutamate receptor activity","1/275","12/30629",0.102594219060896,0.270046852470634,0.202333426581077,"P23819",1
"GO:0035174","GO:0035174","histone serine kinase activity","1/275","12/30629",0.102594219060896,0.270046852470634,0.202333426581077,"Q8BRK8",1
"GO:0047134","GO:0047134","protein-disulfide reductase (NAD(P)) activity","1/275","12/30629",0.102594219060896,0.270046852470634,0.202333426581077,"P09411",1
"GO:0051920","GO:0051920","peroxiredoxin activity","1/275","12/30629",0.102594219060896,0.270046852470634,0.202333426581077,"P99029",1
"GO:0055056","GO:0055056","D-glucose transmembrane transporter activity","1/275","12/30629",0.102594219060896,0.270046852470634,0.202333426581077,"P14142",1
"GO:0005507","GO:0005507","copper ion binding","3/275","127/30629",0.106638163405171,0.273945055783976,0.205254167284708,"P00405/P06728/P50247",3
"GO:0004340","GO:0004340","glucokinase activity","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"O08528",1
"GO:0004396","GO:0004396","hexokinase activity","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"O08528",1
"GO:0005234","GO:0005234","extracellularly glutamate-gated ion channel activity","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"P23819",1
"GO:0008131","GO:0008131","primary amine oxidase activity","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"Q8BW75",1
"GO:0008174","GO:0008174","mRNA methyltransferase activity","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"Q3UFY8",1
"GO:0008865","GO:0008865","fructokinase activity","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"O08528",1
"GO:0016174","GO:0016174","NAD(P)H oxidase H2O2-forming activity","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"Q9Z0X1",1
"GO:0016668","GO:0016668","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"P09411",1
"GO:0019158","GO:0019158","mannokinase activity","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"O08528",1
"GO:1901612","GO:1901612","cardiolipin binding","1/275","13/30629",0.11065466227082,0.273945055783976,0.205254167284708,"P58281",1
"GO:0099094","GO:0099094","ligand-gated cation channel activity","4/275","205/30629",0.113802326063917,0.280222931920829,0.209957885098116,"P11881/P23819/Q9Z2W8/Q9Z329",4
"GO:0008519","GO:0008519","ammonium transmembrane transporter activity","1/275","14/30629",0.118642967989252,0.290580103417527,0.217718027382473,"Q9WVL3",1
"GO:0030246","GO:0030246","carbohydrate binding","7/275","461/30629",0.12314330649551,0.299998055185871,0.224774456425176,"O08528/Q149M0/Q61878/Q8VCB3/Q93092/Q9ET01/Q9Z1E4",7
"GO:0001851","GO:0001851","complement component C3b binding","1/275","15/30629",0.126559779480448,0.300333569958783,0.225025841890516,"P67778",1
"GO:0005451","GO:0005451","monovalent cation:proton antiporter activity","1/275","15/30629",0.126559779480448,0.300333569958783,0.225025841890516,"Q9Z2I0",1
"GO:0008190","GO:0008190","eukaryotic initiation factor 4E binding","1/275","15/30629",0.126559779480448,0.300333569958783,0.225025841890516,"Q6NZJ6",1
"GO:0031957","GO:0031957","very long-chain fatty acid-CoA ligase activity","1/275","15/30629",0.126559779480448,0.300333569958783,0.225025841890516,"Q3URE1",1
"GO:0140299","GO:0140299","small molecule sensor activity","1/275","15/30629",0.126559779480448,0.300333569958783,0.225025841890516,"Q91WD5",1
"GO:0098918","GO:0098918","structural constituent of synapse","2/275","70/30629",0.130655877614799,0.308455628595763,0.231111319058191,"Q811D0/Q91XM9",2
"GO:0004312","GO:0004312","fatty acid synthase activity","1/275","16/30629",0.134405734293372,0.312476275666825,0.234123801120168,"Q91VT4",1
"GO:0043878","GO:0043878","glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity","1/275","16/30629",0.134405734293372,0.312476275666825,0.234123801120168,"Q8CHT0",1
"GO:0051139","GO:0051139","metal ion:proton antiporter activity","1/275","16/30629",0.134405734293372,0.312476275666825,0.234123801120168,"Q9Z2I0",1
"GO:0016801","GO:0016801","hydrolase activity, acting on ether bonds","1/275","17/30629",0.142181464312297,0.323975674900656,0.242739761014971,"P50247",1
"GO:0016868","GO:0016868","intramolecular transferase activity, phosphotransferases","1/275","17/30629",0.142181464312297,0.323975674900656,0.242739761014971,"Q9DBJ1",1
"GO:0036042","GO:0036042","long-chain fatty acyl-CoA binding","1/275","17/30629",0.142181464312297,0.323975674900656,0.242739761014971,"Q8VHQ9",1
"GO:1901474","GO:1901474","azole transmembrane transporter activity","1/275","17/30629",0.142181464312297,0.323975674900656,0.242739761014971,"Q9DAM5",1
"GO:0016667","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors","2/275","75/30629",0.145954697205688,0.329296804533031,0.246726633596341,"P09411/Q80Y14",2
"GO:1901682","GO:1901682","sulfur compound transmembrane transporter activity","2/275","75/30629",0.145954697205688,0.329296804533031,0.246726633596341,"Q9CR62/Q9DAM5",2
"GO:0003725","GO:0003725","double-stranded RNA binding","3/275","148/30629",0.14847416443693,0.333245237279514,0.249685008855715,"P63038/Q8BGD9/Q9WUK2",3
"GO:0008035","GO:0008035","high-density lipoprotein particle binding","1/275","18/30629",0.149887595806943,0.333245237279514,0.249685008855715,"P63038",1
"GO:0015379","GO:0015379","potassium:chloride symporter activity","1/275","18/30629",0.149887595806943,0.333245237279514,0.249685008855715,"Q9WVL3",1
"GO:0015932","GO:0015932","nucleobase-containing compound transmembrane transporter activity","2/275","77/30629",0.152174191411989,0.334636430395101,0.250727364534137,"P51881/Q8R0Y8",2
"GO:1901505","GO:1901505","carbohydrate derivative transmembrane transporter activity","2/275","77/30629",0.152174191411989,0.334636430395101,0.250727364534137,"P51881/Q8R0Y8",2
"GO:0033293","GO:0033293","monocarboxylic acid binding","3/275","150/30629",0.152705270638812,0.334636430395101,0.250727364534137,"P12242/P53395/Q9ET01",3
"GO:0050661","GO:0050661","NADP binding","2/275","78/30629",0.155303369407108,0.335564350059742,0.251422611168642,"Q91VT4/Q9CQ62",2
"GO:0015095","GO:0015095","magnesium ion transmembrane transporter activity","1/275","19/30629",0.157524749482194,0.335564350059742,0.251422611168642,"Q5NCE8",1
"GO:0017110","GO:0017110","nucleoside-diphosphatase activity","1/275","19/30629",0.157524749482194,0.335564350059742,0.251422611168642,"Q8R0Y8",1
"GO:0050700","GO:0050700","CARD domain binding","1/275","19/30629",0.157524749482194,0.335564350059742,0.251422611168642,"Q8VCF0",1
"GO:0051880","GO:0051880","G-quadruplex DNA binding","1/275","19/30629",0.157524749482194,0.335564350059742,0.251422611168642,"Q8CGK3",1
"GO:1901611","GO:1901611","phosphatidylglycerol binding","1/275","19/30629",0.157524749482194,0.335564350059742,0.251422611168642,"P58281",1
"GO:0016860","GO:0016860","intramolecular oxidoreductase activity","2/275","79/30629",0.15844486098335,0.335961788566548,0.251720393180176,"P42125/Q9WUR2",2
"GO:0015294","GO:0015294","solute:cation symporter activity","3/275","154/30629",0.161279991000884,0.337557328399681,0.252915856259012,"O88343/P14142/Q9WVL3",3
"GO:0004712","GO:0004712","protein serine/threonine/tyrosine kinase activity","2/275","80/30629",0.161598195280155,0.337557328399681,0.252915856259012,"O70571/Q8BRK8",2
"GO:0015103","GO:0015103","inorganic anion transmembrane transporter activity","4/275","235/30629",0.161812708934312,0.337557328399681,0.252915856259012,"O88343/Q60930/Q9CR62/Q9WVL3",4
"GO:0015297","GO:0015297","antiporter activity","3/275","155/30629",0.163446238486674,0.337557328399681,0.252915856259012,"P51881/Q9CR62/Q9Z2I0",3
"GO:0043014","GO:0043014","alpha-tubulin binding","2/275","81/30629",0.164762908842059,0.337557328399681,0.252915856259012,"Q61699/Q9Z2V5",2
"GO:0008510","GO:0008510","sodium:bicarbonate symporter activity","1/275","20/30629",0.165093540527355,0.337557328399681,0.252915856259012,"O88343",1
"GO:0015368","GO:0015368","calcium:cation antiporter activity","1/275","20/30629",0.165093540527355,0.337557328399681,0.252915856259012,"Q9Z2I0",1
"GO:0016423","GO:0016423","tRNA (guanine) methyltransferase activity","1/275","20/30629",0.165093540527355,0.337557328399681,0.252915856259012,"Q3UFY8",1
"GO:0005246","GO:0005246","calcium channel regulator activity","2/275","83/30629",0.171124656400713,0.348230471491485,0.260912741223223,"P11881/P70302",2
"GO:0140031","GO:0140031","phosphorylation-dependent protein binding","1/275","21/30629",0.172594578664994,0.348230471491485,0.260912741223223,"Q8C8R3",1
"GO:0140410","GO:0140410","solute:bicarbonate symporter activity","1/275","21/30629",0.172594578664994,0.348230471491485,0.260912741223223,"O88343",1
"GO:0005504","GO:0005504","fatty acid binding","2/275","85/30629",0.177526540565193,0.353875701439037,0.265142446952714,"P12242/P53395",2
"GO:0015651","GO:0015651","quaternary ammonium group transmembrane transporter activity","1/275","22/30629",0.180028468199335,0.353875701439037,0.265142446952714,"Q9Z2Z6",1
"GO:0030346","GO:0030346","protein phosphatase 2B binding","1/275","22/30629",0.180028468199335,0.353875701439037,0.265142446952714,"O08715",1
"GO:0032036","GO:0032036","myosin heavy chain binding","1/275","22/30629",0.180028468199335,0.353875701439037,0.265142446952714,"Q3V1D3",1
"GO:0047676","GO:0047676","arachidonate-CoA ligase activity","1/275","22/30629",0.180028468199335,0.353875701439037,0.265142446952714,"Q8JZR0",1
"GO:0050664","GO:0050664","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor","1/275","22/30629",0.180028468199335,0.353875701439037,0.265142446952714,"Q9Z0X1",1
"GO:0005402","GO:0005402","carbohydrate:cation symporter activity","1/275","23/30629",0.187395808064242,0.360618823921944,0.270194752007708,"P14142",1
"GO:0015116","GO:0015116","sulfate transmembrane transporter activity","1/275","23/30629",0.187395808064242,0.360618823921944,0.270194752007708,"Q9CR62",1
"GO:0032052","GO:0032052","bile acid binding","1/275","23/30629",0.187395808064242,0.360618823921944,0.270194752007708,"Q9ET01",1
"GO:0050811","GO:0050811","GABA receptor binding","1/275","23/30629",0.187395808064242,0.360618823921944,0.270194752007708,"A2A5R2",1
"GO:0051400","GO:0051400","BH domain binding","1/275","23/30629",0.187395808064242,0.360618823921944,0.270194752007708,"Q8K1M6",1
"GO:0004222","GO:0004222","metalloendopeptidase activity","3/275","167/30629",0.190079878170092,0.363417325186445,0.272291537602347,"Q3ULF4/Q8JZQ2/Q920A7",3
"GO:0015485","GO:0015485","cholesterol binding","2/275","89/30629",0.190437026298574,0.363417325186445,0.272291537602347,"P06728/Q60930",2
"GO:1904315","GO:1904315","transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential","2/275","90/30629",0.193684473813779,0.366960139410735,0.274946001948746,"P23819/Q9Z2W8",2
"GO:0008195","GO:0008195","phosphatidate phosphatase activity","1/275","24/30629",0.194697191870761,0.366960139410735,0.274946001948746,"Q91ZP3",1
"GO:0019855","GO:0019855","calcium channel inhibitor activity","1/275","24/30629",0.194697191870761,0.366960139410735,0.274946001948746,"P11881",1
"GO:0050145","GO:0050145","nucleoside monophosphate kinase activity","1/275","25/30629",0.201933207954262,0.37881452108765,0.28382793352005,"Q9WTP7",1
"GO:0031072","GO:0031072","heat shock protein binding","4/275","258/30629",0.202766666646814,0.37881452108765,0.28382793352005,"P10637/P38647/Q9D2G2/Q9Z2V5",4
"GO:0099529","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","2/275","93/30629",0.203468061544895,0.37881452108765,0.28382793352005,"P23819/Q9Z2W8",2
"GO:0070403","GO:0070403","NAD+ binding","1/275","26/30629",0.209104439421148,0.387732118440832,0.290509470493476,"Q8BMS1",1
"GO:0015276","GO:0015276","ligand-gated ion channel activity","4/275","263/30629",0.212052312970358,0.390039997351101,0.292238655795125,"P11881/P23819/Q9Z2W8/Q9Z329",4
"GO:0099106","GO:0099106","ion channel regulator activity","4/275","263/30629",0.212052312970358,0.390039997351101,0.292238655795125,"P11881/P70302/Q811D0/Q8C8R3",4
"GO:0051879","GO:0051879","Hsp90 protein binding","2/275","96/30629",0.213305567521231,0.390775799698894,0.292789957944931,"P10637/Q9Z2V5",2
"GO:0042826","GO:0042826","histone deacetylase binding","4/275","265/30629",0.215799880364178,0.391402571546975,0.293259568660799,"P67778/Q91ZP3/Q9DBR0/Q9Z2V5",4
"GO:0004467","GO:0004467","long-chain fatty acid-CoA ligase activity","1/275","27/30629",0.216211464195163,0.391402571546975,0.293259568660799,"Q8JZR0",1
"GO:0035173","GO:0035173","histone kinase activity","1/275","27/30629",0.216211464195163,0.391402571546975,0.293259568660799,"Q8BRK8",1
"GO:0022834","GO:0022834","ligand-gated channel activity","4/275","266/30629",0.217680518492399,0.392510541218577,0.294089718311322,"P11881/P23819/Q9Z2W8/Q9Z329",4
"GO:0022824","GO:0022824","transmitter-gated ion channel activity","2/275","99/30629",0.22318718601993,0.393272013919174,0.29466025405114,"P23819/Q9Z2W8",2
"GO:0022835","GO:0022835","transmitter-gated channel activity","2/275","99/30629",0.22318718601993,0.393272013919174,0.29466025405114,"P23819/Q9Z2W8",2
"GO:0004029","GO:0004029","aldehyde dehydrogenase (NAD+) activity","1/275","28/30629",0.223254855063287,0.393272013919174,0.29466025405114,"Q8CHT0",1
"GO:0015295","GO:0015295","solute:proton symporter activity","1/275","28/30629",0.223254855063287,0.393272013919174,0.29466025405114,"P14142",1
"GO:0031078","GO:0031078","histone deacetylase activity (H3-K14 specific)","1/275","28/30629",0.223254855063287,0.393272013919174,0.29466025405114,"Q9Z2V5",1
"GO:0032041","GO:0032041","NAD-dependent histone deacetylase activity (H3-K14 specific)","1/275","28/30629",0.223254855063287,0.393272013919174,0.29466025405114,"Q9Z2V5",1
"GO:0015179","GO:0015179","L-amino acid transmembrane transporter activity","2/275","100/30629",0.226489236535175,0.397440882502337,0.297783791532434,"Q9D6M3/Q9DB41",2
"GO:0001846","GO:0001846","opsonin binding","1/275","29/30629",0.230235179721226,0.399323802848802,0.299194575336036,"P67778",1
"GO:0005452","GO:0005452","inorganic anion exchanger activity","1/275","29/30629",0.230235179721226,0.399323802848802,0.299194575336036,"O88343",1
"GO:0016646","GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","1/275","29/30629",0.230235179721226,0.399323802848802,0.299194575336036,"Q8CHT0",1
"GO:0015459","GO:0015459","potassium channel regulator activity","2/275","102/30629",0.233103592846395,0.399323802848802,0.299194575336036,"Q811D0/Q8C8R3",2
"GO:0051117","GO:0051117","ATPase binding","3/275","186/30629",0.234208580816581,0.399323802848802,0.299194575336036,"P23819/Q8C8R3/Q99LP6",3
"GO:0000049","GO:0000049","tRNA binding","2/275","103/30629",0.236415247968541,0.399323802848802,0.299194575336036,"Q3UFY8/Q8BYL4",2
"GO:0004030","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity","1/275","30/30629",0.237153000818502,0.399323802848802,0.299194575336036,"Q8CHT0",1
"GO:0008171","GO:0008171","O-methyltransferase activity","1/275","30/30629",0.237153000818502,0.399323802848802,0.299194575336036,"Q8BMS4",1
"GO:0015377","GO:0015377","cation:chloride symporter activity","1/275","30/30629",0.237153000818502,0.399323802848802,0.299194575336036,"Q9WVL3",1
"GO:0016780","GO:0016780","phosphotransferase activity, for other substituted phosphate groups","1/275","30/30629",0.237153000818502,0.399323802848802,0.299194575336036,"Q80ZM8",1
"GO:0036041","GO:0036041","long-chain fatty acid binding","1/275","30/30629",0.237153000818502,0.399323802848802,0.299194575336036,"P12242",1
"GO:0032183","GO:0032183","SUMO binding","1/275","31/30629",0.244008876003146,0.407115916882627,0.305032840505025,"Q9CY58",1
"GO:0140318","GO:0140318","protein transporter activity","1/275","31/30629",0.244008876003146,0.407115916882627,0.305032840505025,"Q8BGX2",1
"GO:0016247","GO:0016247","channel regulator activity","4/275","280/30629",0.244447330005944,0.407115916882627,0.305032840505025,"P11881/P70302/Q811D0/Q8C8R3",4
"GO:0015085","GO:0015085","calcium ion transmembrane transporter activity","4/275","282/30629",0.248331533178678,0.412086384767516,0.308756978704229,"P11881/P70302/Q9Z2I0/Q9Z329",4
"GO:0052745","GO:0052745","inositol phosphate phosphatase activity","1/275","32/30629",0.250803357965991,0.413194021397209,0.309586878822087,"Q91UZ5",1
"GO:0120020","GO:0120020","cholesterol transfer activity","1/275","32/30629",0.250803357965991,0.413194021397209,0.309586878822087,"P06728",1
"GO:0005545","GO:0005545","1-phosphatidylinositol binding","1/275","33/30629",0.257536994484583,0.416791319695898,0.312282165527149,"P48193",1
"GO:0015279","GO:0015279","store-operated calcium channel activity","1/275","33/30629",0.257536994484583,0.416791319695898,0.312282165527149,"P70302",1
"GO:0015299","GO:0015299","solute:proton antiporter activity","1/275","33/30629",0.257536994484583,0.416791319695898,0.312282165527149,"Q9Z2I0",1
"GO:0030021","GO:0030021","extracellular matrix structural constituent conferring compression resistance","1/275","33/30629",0.257536994484583,0.416791319695898,0.312282165527149,"Q61878",1
"GO:0120015","GO:0120015","sterol transfer activity","1/275","33/30629",0.257536994484583,0.416791319695898,0.312282165527149,"P06728",1
"GO:0005324","GO:0005324","long-chain fatty acid transporter activity","1/275","34/30629",0.264210328466696,0.424590633114901,0.318125824857407,"P55096",1
"GO:0016417","GO:0016417","S-acyltransferase activity","1/275","34/30629",0.264210328466696,0.424590633114901,0.318125824857407,"Q9D2G2",1
"GO:0003730","GO:0003730","mRNA 3'-UTR binding","3/275","201/30629",0.270206879899163,0.429194966370275,0.321575635570466,"Q8BQ46/Q8BWW4/Q9CY58",3
"GO:0008308","GO:0008308","voltage-gated anion channel activity","1/275","35/30629",0.270823897993471,0.429194966370275,0.321575635570466,"Q60930",1
"GO:0015296","GO:0015296","anion:cation symporter activity","1/275","35/30629",0.270823897993471,0.429194966370275,0.321575635570466,"Q9WVL3",1
"GO:0140416","GO:0140416","transcription regulator inhibitor activity","1/275","35/30629",0.270823897993471,0.429194966370275,0.321575635570466,"P97863",1
"GO:0019903","GO:0019903","protein phosphatase binding","5/275","394/30629",0.280669111464819,0.439233798880051,0.329097261399441,"O08715/P10637/P11881/Q149M0/Q91XM9",5
"GO:0005355","GO:0005355","glucose transmembrane transporter activity","1/275","37/30629",0.283873872128529,0.439233798880051,0.329097261399441,"P14142",1
"GO:0015149","GO:0015149","hexose transmembrane transporter activity","1/275","37/30629",0.283873872128529,0.439233798880051,0.329097261399441,"P14142",1
"GO:0015491","GO:0015491","cation:cation antiporter activity","1/275","37/30629",0.283873872128529,0.439233798880051,0.329097261399441,"Q9Z2I0",1
"GO:0016641","GO:0016641","oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor","1/275","37/30629",0.283873872128529,0.439233798880051,0.329097261399441,"Q8BW75",1
"GO:0017136","GO:0017136","NAD-dependent histone deacetylase activity","1/275","37/30629",0.283873872128529,0.439233798880051,0.329097261399441,"Q9Z2V5",1
"GO:0097001","GO:0097001","ceramide binding","1/275","37/30629",0.283873872128529,0.439233798880051,0.329097261399441,"Q60930",1
"GO:0019902","GO:0019902","phosphatase binding","6/275","494/30629",0.28483065123881,0.439233798880051,0.329097261399441,"O08715/P10637/P11881/Q149M0/Q811D0/Q91XM9",6
"GO:0008168","GO:0008168","methyltransferase activity","4/275","301/30629",0.285823989362048,0.439286533985966,0.32913677333814,"Q3UFY8/Q8BMS4/Q8WTY4/Q9CXI0",4
"GO:0005496","GO:0005496","steroid binding","3/275","208/30629",0.287221928160836,0.439958672567435,0.329640375217154,"A2A8Z1/P06728/Q60930",3
"GO:0019825","GO:0019825","oxygen binding","1/275","38/30629",0.290311329148817,0.440273472682643,0.329876240162127,"Q91WD5",1
"GO:0031434","GO:0031434","mitogen-activated protein kinase kinase binding","1/275","38/30629",0.290311329148817,0.440273472682643,0.329876240162127,"Q811D0",1
"GO:0034979","GO:0034979","NAD-dependent protein deacetylase activity","1/275","38/30629",0.290311329148817,0.440273472682643,0.329876240162127,"Q9Z2V5",1
"GO:0098960","GO:0098960","postsynaptic neurotransmitter receptor activity","2/275","120/30629",0.292866560706205,0.442682788130171,0.331681427098221,"P23819/Q9Z2W8",2
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity","1/275","39/30629",0.296691126621409,0.444067111086946,0.332718635289231,"P14142",1
"GO:0070182","GO:0070182","DNA polymerase binding","1/275","39/30629",0.296691126621409,0.444067111086946,0.332718635289231,"Q8CGK3",1
"GO:0090482","GO:0090482","vitamin transmembrane transporter activity","1/275","39/30629",0.296691126621409,0.444067111086946,0.332718635289231,"Q9DAM5",1
"GO:0051119","GO:0051119","sugar transmembrane transporter activity","1/275","40/30629",0.303013779128082,0.450585424807342,0.337602501694308,"P14142",1
"GO:0070300","GO:0070300","phosphatidic acid binding","1/275","40/30629",0.303013779128082,0.450585424807342,0.337602501694308,"P58281",1
"GO:0016209","GO:0016209","antioxidant activity","2/275","124/30629",0.30610879895473,0.453714659939373,0.33994709064637,"P06728/P99029",2
"GO:0003697","GO:0003697","single-stranded DNA binding","3/275","217/30629",0.309212747204943,0.454006881016368,0.340166038178202,"Q04750/Q6PB66/Q8CGK3",3
